ID_USER;genero;monto;fecha;hora;dispositivo;establecimiento;ciudad;tipo_tc;linea_tc;interes_tc;status_txn;is_prime;dcto;cashback
2213;M;256.6492346;6/01/2020;23;{'model': 2020, 'device_score': 1, 'os': '.'};Super;N/A;Virtual;25000;47;Aceptada;False;0;5.132984692
2213;M;328.9235258;7/01/2020;4;{'model': 2020, 'device_score': 4, 'os': '%%'};N/A;N/A;Física;25000;47;Aceptada;False;0;3.289235258
2213;M;432.4479052;14/01/2020;10;{'model': 2020, 'device_score': 5, 'os': '.'};;N/A;Física;25000;47;Aceptada;False;0;4.324479052
2213;M;26.92014728;7/01/2020;4;{'model': 2020, 'device_score': 2, 'os': 'WEB'};N/A;N/A;Física;25000;47;Aceptada;False;0;0.269201473
2213;M;825.0080696;14/01/2020;6;{'model': 2020, 'device_score': 3, 'os': '.'};NA;N/A;Virtual;25000;47;Aceptada;False;165.0016139;13.20012911
2213;M;351.230871;22/01/2020;11;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};MPago;N/A;Física;25000;47;Aceptada;False;35.1230871;3.161077839
2213;M;521.1885773;25/01/2020;17;{'model': 2020, 'device_score': 2, 'os': 'WEB'};NA;N/A;Física;25000;47;Aceptada;False;0;5.211885773
2213;M;738.4655489;14/01/2020;12;{'model': 2020, 'device_score': 4, 'os': 'WEB'};NA;N/A;Física;25000;47;Aceptada;False;0;7.384655489
2213;M;190.8570201;11/01/2020;12;{'model': 2020, 'device_score': 3, 'os': '.'};Farmacia;N/A;Virtual;25000;47;Aceptada;False;0;3.817140402
2213;M;674.5388227;17/01/2020;12;{'model': 2020, 'device_score': 2, 'os': 'WEB'};NA;N/A;Física;25000;47;Aceptada;False;67.45388227;6.070849405
2213;M;423.9599404;2/01/2020;19;{'model': 2020, 'device_score': 4, 'os': 'WEB'};NA;N/A;Física;25000;47;Aceptada;False;0;4.239599404
2213;M;49.53669444;8/01/2020;4;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};Abarrotes;N/A;Física;25000;47;Aceptada;False;0;0.495366944
2213;M;817.4444107;24/01/2020;18;{'model': 2020, 'device_score': 2, 'os': 'WEB'};Restaurante;N/A;Virtual;25000;47;Aceptada;False;0;16.34888821
2213;M;268.5657382;26/01/2020;17;{'model': 2020, 'device_score': 3, 'os': '.'};Farmacia;N/A;Virtual;25000;47;En proceso;False;0;5.371314763
2213;M;202.2512958;24/01/2020;16;{'model': 2020, 'device_score': 3, 'os': '%%'};Restaurante;N/A;Física;25000;47;Aceptada;False;0;2.022512958
2213;M;749.5788866;29/01/2020;5;{'model': 2020, 'device_score': 1, 'os': '.'};Restaurante;N/A;Física;25000;47;Aceptada;False;0;7.495788866
2213;M;904.2751366;8/01/2020;14;{'model': 2020, 'device_score': 1, 'os': '.'};Abarrotes;N/A;Física;25000;47;Aceptada;False;0;9.042751366
2213;M;113.7343399;17/01/2020;8;{'model': 2020, 'device_score': 5, 'os': '.'};Restaurante;N/A;Virtual;25000;47;Aceptada;False;11.37343399;2.047218118
2213;M;43.27145448;6/01/2020;18;{'model': 2020, 'device_score': 1, 'os': '%%'};Super;N/A;Física;25000;47;Aceptada;False;0;0.432714545
2214;M;207.1973229;28/01/2020;20;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};N/A;NA;Virtual;68000;42;Aceptada;False;0;4.143946457
2215;M;52.30067292;6/01/2020;11;{'model': 2020, 'device_score': 4, 'os': 'WEB'};Abarrotes;Merida;Física;69000;45;Aceptada;False;5.230067292;0.470706056
2215;M;852.3619408;29/01/2020;12;{'model': 2020, 'device_score': 5, 'os': '.'};Abarrotes;Merida;Física;69000;45;En proceso;False;85.23619408;7.671257467
2215;M;733.9371332;10/01/2020;8;{'model': 2020, 'device_score': 3, 'os': '%%'};NA;Merida;Física;69000;45;Aceptada;False;0;7.339371332
2215;M;677.9028054;23/01/2020;17;{'model': 2020, 'device_score': 3, 'os': '.'};Super;Merida;Física;69000;45;En proceso;False;0;6.779028054
2216;M;890.797813;7/01/2020;14;{'model': 2020, 'device_score': 1, 'os': 'WEB'};NA;Monterrey;Física;91000;47;Aceptada;True;0;8.90797813
2216;M;56.81949863;12/01/2020;13;{'model': 2020, 'device_score': 2, 'os': '.'};Farmacia;Monterrey;Virtual;91000;47;En proceso;True;11.36389973;0.909111978
2216;M;629.7321877;11/01/2020;16;{'model': 2020, 'device_score': 1, 'os': '%%'};N/A;Monterrey;Virtual;91000;47;En proceso;True;0;12.59464375
2216;M;629.55728;30/01/2020;8;{'model': 2020, 'device_score': 5, 'os': '.'};MPago;Monterrey;Física;91000;47;Aceptada;True;0;6.2955728
2216;M;359.1717653;7/01/2020;12;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};Abarrotes;Monterrey;Física;91000;47;Aceptada;True;0;3.591717653
2216;M;783.973058;13/01/2020;18;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};;Monterrey;Física;91000;47;Aceptada;True;0;7.83973058
2216;M;838.6072515;29/01/2020;16;{'model': 2020, 'device_score': 4, 'os': 'WEB'};Super;Monterrey;Física;91000;47;Aceptada;True;0;8.386072515
2216;M;724.8526654;6/01/2020;9;{'model': 2020, 'device_score': 2, 'os': '%%'};Restaurante;Monterrey;Virtual;91000;47;Aceptada;True;72.48526654;13.04734798
2216;M;127.2660082;3/01/2020;16;{'model': 2020, 'device_score': 2, 'os': '.'};Restaurante;Monterrey;Física;91000;47;Aceptada;True;0;1.272660082
2216;M;642.7374914;22/01/2020;6;{'model': 2020, 'device_score': 2, 'os': '.'};Abarrotes;Monterrey;Física;91000;47;Aceptada;True;0;6.427374914
2216;M;741.6619099;13/01/2020;20;{'model': 2020, 'device_score': 5, 'os': '%%'};Restaurante;Monterrey;Física;91000;47;Aceptada;True;74.16619099;6.67495719
2216;M;241.5824997;25/01/2020;17;{'model': 2020, 'device_score': 1, 'os': '%%'};NA;Monterrey;Física;91000;47;Aceptada;True;0;2.415824997
2216;M;302.3994978;27/01/2020;12;{'model': 2020, 'device_score': 4, 'os': 'WEB'};;Monterrey;Virtual;91000;47;Aceptada;True;0;6.047989955
2216;M;310.4795601;26/01/2020;14;{'model': 2020, 'device_score': 2, 'os': '%%'};;Monterrey;Física;91000;47;Aceptada;True;0;3.104795601
2216;M;710.4404139;12/01/2020;2;{'model': 2020, 'device_score': 2, 'os': '%%'};Farmacia;Monterrey;Física;91000;47;Aceptada;True;0;7.104404139
2216;M;323.8500591;13/01/2020;18;{'model': 2020, 'device_score': 1, 'os': 'WEB'};Farmacia;Monterrey;Física;91000;47;Aceptada;True;0;3.238500591
2216;M;486.2070077;15/01/2020;22;{'model': 2020, 'device_score': 3, 'os': '.'};Farmacia;Monterrey;Física;91000;47;En proceso;True;48.62070077;4.375863069
2216;M;469.9506302;30/01/2020;22;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};MPago;Monterrey;Física;91000;47;En proceso;True;0;4.699506302
2216;M;479.0534712;4/01/2020;12;{'model': 2020, 'device_score': 1, 'os': '.'};NA;Monterrey;Física;91000;47;Aceptada;True;0;4.790534712
2217;F;674.5885164;24/01/2020;23;{'model': 2020, 'device_score': 1, 'os': '%%'};NA;Monterrey;Virtual;64000;59;Aceptada;False;0;13.49177033
2218;M;828.976598;3/01/2020;23;{'model': 2020, 'device_score': 2, 'os': 'WEB'};N/A;N/A;Física;91000;59;En proceso;True;165.7953196;6.631812784
2218;M;224.4592709;21/01/2020;8;{'model': 2020, 'device_score': 4, 'os': 'WEB'};Farmacia;N/A;Virtual;91000;59;Aceptada;True;0;4.489185417
2218;M;357.6154167;25/01/2020;18;{'model': 2020, 'device_score': 2, 'os': '.'};Farmacia;N/A;Física;91000;59;En proceso;True;0;3.576154167
2218;M;844.7698454;22/01/2020;17;{'model': 2020, 'device_score': 4, 'os': '%%'};Super;N/A;Virtual;91000;59;Rechazada;True;0;16.89539691
2218;M;770.8808408;3/01/2020;8;{'model': 2020, 'device_score': 2, 'os': 'ANDROID'};N/A;N/A;Virtual;91000;59;Aceptada;True;0;15.41761682
2218;M;381.0573579;15/01/2020;22;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};Restaurante;N/A;Física;91000;59;Aceptada;True;0;3.810573579
2219;M;311.5485131;8/01/2020;17;{'model': 2020, 'device_score': 1, 'os': '%%'};Restaurante;Merida;Física;75000;45;Aceptada;False;62.30970262;2.492388105
2219;M;558.9124596;2/01/2020;11;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};Restaurante;Merida;Física;75000;45;En proceso;False;0;5.589124596
2219;M;640.4099897;6/01/2020;13;{'model': 2020, 'device_score': 4, 'os': 'WEB'};N/A;Merida;Física;75000;45;En proceso;False;0;6.404099897
2219;M;871.8407904;10/01/2020;17;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};NA;Merida;Física;75000;45;Aceptada;False;0;8.718407904
2220;M;51.54275614;18/01/2020;11;{'model': 2020, 'device_score': 5, 'os': '.'};N/A;Guadalajara;Física;49000;63;Aceptada;False;0;0.515427561
2220;M;823.1698596;19/01/2020;4;{'model': 2020, 'device_score': 3, 'os': 'WEB'};Restaurante;Guadalajara;Virtual;49000;63;Aceptada;False;82.31698596;14.81705747
2220;M;621.6521185;29/01/2020;9;{'model': 2020, 'device_score': 4, 'os': '.'};Farmacia;Guadalajara;Física;49000;63;En proceso;False;124.3304237;4.973216948
2220;M;968.4927108;2/01/2020;22;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};Restaurante;Guadalajara;Física;49000;63;En proceso;False;0;9.684927108
2220;M;428.9009004;21/01/2020;6;{'model': 2020, 'device_score': 4, 'os': '.'};Super;Guadalajara;Virtual;49000;63;Aceptada;False;0;8.578018007
2220;M;536.8798163;29/01/2020;19;{'model': 2020, 'device_score': 5, 'os': '%%'};Restaurante;Guadalajara;Física;49000;63;Aceptada;False;0;5.368798163
2220;M;14.81063008;15/01/2020;10;{'model': 2020, 'device_score': 2, 'os': '%%'};N/A;Guadalajara;Física;49000;63;Aceptada;False;1.481063008;0.133295671
2220;M;676.9412894;12/01/2020;6;{'model': 2020, 'device_score': 2, 'os': '%%'};Restaurante;Guadalajara;Virtual;49000;63;En proceso;False;0;13.53882579
2220;M;792.9351762;14/01/2020;19;{'model': 2020, 'device_score': 5, 'os': 'WEB'};Restaurante;Guadalajara;Física;49000;63;Aceptada;False;0;7.929351762
2220;M;632.9922591;6/01/2020;5;{'model': 2020, 'device_score': 2, 'os': 'ANDROID'};Super;Guadalajara;Física;49000;63;En proceso;False;63.29922591;5.696930332
2220;M;897.0158361;30/01/2020;3;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};NA;Guadalajara;Física;49000;63;Aceptada;False;0;8.970158361
2220;M;651.2035587;24/01/2020;23;{'model': 2020, 'device_score': 4, 'os': '.'};MPago;Guadalajara;Física;49000;63;Aceptada;False;130.2407117;5.20962847
2220;M;560.2891173;16/01/2020;7;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};Farmacia;Guadalajara;Virtual;49000;63;Rechazada;False;0;11.20578235
2220;M;832.2048994;14/01/2020;11;{'model': 2020, 'device_score': 4, 'os': 'WEB'};Restaurante;Guadalajara;Física;49000;63;Aceptada;False;0;8.322048994
2220;M;385.1575958;15/01/2020;4;{'model': 2020, 'device_score': 1, 'os': '%%'};NA;Guadalajara;Física;49000;63;Aceptada;False;0;3.851575958
2220;M;409.5358048;9/01/2020;12;{'model': 2020, 'device_score': 5, 'os': 'WEB'};Farmacia;Guadalajara;Virtual;49000;63;Rechazada;False;40.95358048;7.371644487
2220;M;974.3273828;18/01/2020;16;{'model': 2020, 'device_score': 4, 'os': '.'};Super;Guadalajara;Física;49000;63;Rechazada;False;0;9.743273828
2221;M;609.1790184;12/01/2020;4;{'model': 2020, 'device_score': 1, 'os': '%%'};MPago;Toluca;Física;65000;36;Rechazada;False;0;6.091790184
2221;M;872.6251492;26/01/2020;6;{'model': 2020, 'device_score': 1, 'os': '.'};Restaurante;Toluca;Física;65000;36;Aceptada;False;0;8.726251492
2222;F;521.5889938;28/01/2020;12;{'model': 2020, 'device_score': 2, 'os': 'WEB'};;Merida;Física;47000;59;Aceptada;False;0;5.215889938
2222;F;534.4669813;10/01/2020;16;{'model': 2020, 'device_score': 5, 'os': '%%'};Abarrotes;Merida;Física;47000;59;En proceso;False;0;5.344669813
2222;F;336.595844;3/01/2020;7;{'model': 2020, 'device_score': 4, 'os': 'WEB'};Restaurante;Merida;Física;47000;59;En proceso;False;0;3.36595844
2222;F;249.9648537;7/01/2020;7;{'model': 2020, 'device_score': 4, 'os': '.'};NA;Merida;Virtual;47000;59;Aceptada;False;24.99648537;4.499367367
2222;F;715.2000673;2/01/2020;10;{'model': 2020, 'device_score': 2, 'os': 'WEB'};Abarrotes;Merida;Física;47000;59;Aceptada;False;0;7.152000673
2222;F;770.7858618;25/01/2020;20;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};NA;Merida;Virtual;47000;59;Aceptada;False;0;15.41571724
2222;F;543.2133179;20/01/2020;12;{'model': 2020, 'device_score': 4, 'os': 'WEB'};Restaurante;Merida;Virtual;47000;59;Aceptada;False;0;10.86426636
2222;F;952.8563097;5/01/2020;19;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};NA;Merida;Virtual;47000;59;Aceptada;False;95.28563097;17.15141358
2222;F;738.3136856;13/01/2020;15;{'model': 2020, 'device_score': 3, 'os': 'WEB'};;Merida;Física;47000;59;Aceptada;False;0;7.383136856
2222;F;973.7691524;15/01/2020;11;{'model': 2020, 'device_score': 5, 'os': '%%'};Restaurante;Merida;Física;47000;59;En proceso;False;0;9.737691524
2222;F;371.8225894;24/01/2020;17;{'model': 2020, 'device_score': 3, 'os': '.'};N/A;Merida;Física;47000;59;Aceptada;False;37.18225894;3.346403304
2222;F;700.0997901;11/01/2020;16;{'model': 2020, 'device_score': 3, 'os': 'WEB'};Farmacia;Merida;Física;47000;59;En proceso;False;70.00997901;6.300898111
2222;F;656.893539;7/01/2020;9;{'model': 2020, 'device_score': 3, 'os': 'WEB'};Super;Merida;Virtual;47000;59;En proceso;False;0;13.13787078
2223;M;734.052113;2/01/2020;17;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};MPago;Guadalajara;Física;89000;52;Aceptada;False;0;7.34052113
2223;M;702.2995361;8/01/2020;6;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};N/A;Guadalajara;Física;89000;52;Aceptada;False;0;7.022995361
2223;M;261.0027346;9/01/2020;2;{'model': 2020, 'device_score': 4, 'os': '%%'};N/A;Guadalajara;Virtual;89000;52;Aceptada;False;0;5.220054693
2223;M;108.9452237;12/01/2020;23;{'model': 2020, 'device_score': 4, 'os': 'WEB'};Abarrotes;Guadalajara;Física;89000;52;Aceptada;False;10.89452237;0.980507014
2224;M;624.361677;10/01/2020;17;{'model': 2020, 'device_score': 2, 'os': 'WEB'};Restaurante;N/A;Física;27000;40;Aceptada;False;0;6.24361677
2224;M;31.2908716;13/01/2020;7;{'model': 2020, 'device_score': 4, 'os': '%%'};Abarrotes;N/A;Física;27000;40;Aceptada;False;0;0.312908716
2225;M;5.503401162;5/01/2020;15;{'model': 2020, 'device_score': 4, 'os': '.'};Farmacia;NA;Física;58000;32;Aceptada;False;0.550340116;0.04953061
2225;M;378.3655508;3/01/2020;18;{'model': 2020, 'device_score': 3, 'os': '%%'};Abarrotes;NA;Física;58000;32;En proceso;False;37.83655508;3.405289957
2225;M;636.9636221;5/01/2020;11;{'model': 2020, 'device_score': 4, 'os': '.'};MPago;NA;Física;58000;32;Aceptada;False;0;6.369636221
2225;M;977.821229;24/01/2020;10;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};NA;NA;Física;58000;32;Aceptada;False;0;9.77821229
2225;M;487.077579;30/01/2020;8;{'model': 2020, 'device_score': 5, 'os': '.'};Super;NA;Virtual;58000;32;En proceso;False;48.7077579;8.767396421
2226;M;254.4078929;19/01/2020;14;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};Super;N/A;Física;50000;50;Aceptada;False;0;2.544078929
2226;M;921.3690224;19/01/2020;21;{'model': 2020, 'device_score': 2, 'os': '.'};NA;N/A;Virtual;50000;50;Aceptada;False;92.13690224;16.5846424
2226;M;979.5771482;2/01/2020;17;{'model': 2020, 'device_score': 1, 'os': '.'};NA;N/A;Física;50000;50;Aceptada;False;97.95771482;8.816194334
2226;M;85.66085122;2/01/2020;7;{'model': 2020, 'device_score': 1, 'os': '%%'};Restaurante;N/A;Física;50000;50;Aceptada;False;8.566085122;0.770947661
2226;M;377.4398829;5/01/2020;9;{'model': 2020, 'device_score': 1, 'os': '.'};N/A;N/A;Virtual;50000;50;Aceptada;False;0;7.548797659
2227;F;251.6043236;15/01/2020;10;{'model': 2020, 'device_score': 2, 'os': '.'};NA;;Física;44000;54;Aceptada;False;0;2.516043236
2227;F;283.4958487;27/01/2020;13;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};Restaurante;;Física;44000;54;En proceso;False;28.34958487;2.551462638
2227;F;797.2778813;22/01/2020;5;{'model': 2020, 'device_score': 1, 'os': '.'};NA;;Física;44000;54;Aceptada;False;79.72778813;7.175500932
2227;F;254.5663653;22/01/2020;11;{'model': 2020, 'device_score': 2, 'os': 'ANDROID'};N/A;;Virtual;44000;54;En proceso;False;0;5.091327307
2227;F;544.887772;10/01/2020;2;{'model': 2020, 'device_score': 5, 'os': '.'};Abarrotes;;Física;44000;54;Aceptada;False;108.9775544;4.359102176
2227;F;361.9438366;14/01/2020;1;{'model': 2020, 'device_score': 1, 'os': '.'};Super;;Física;44000;54;Aceptada;False;36.19438366;3.257494529
2227;F;740.200115;12/01/2020;3;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};;;Física;44000;54;Rechazada;False;0;7.40200115
2227;F;770.5794947;16/01/2020;7;{'model': 2020, 'device_score': 1, 'os': 'WEB'};N/A;;Física;44000;54;Rechazada;False;77.05794947;6.935215452
2227;F;38.18754951;30/01/2020;6;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};Abarrotes;;Virtual;44000;54;Rechazada;False;3.818754951;0.687375891
2228;F;320.5318587;30/01/2020;6;{'model': 2020, 'device_score': 5, 'os': 'WEB'};N/A;Merida;Virtual;60000;62;Aceptada;False;0;6.410637174
2228;F;561.5811492;4/01/2020;4;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};MPago;Merida;Virtual;60000;62;Aceptada;False;0;11.23162298
2228;F;452.4612837;4/01/2020;5;{'model': 2020, 'device_score': 4, 'os': '.'};Abarrotes;Merida;Física;60000;62;Rechazada;False;0;4.524612837
2228;F;779.3782935;21/01/2020;19;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};Super;Merida;Física;60000;62;Aceptada;False;77.93782935;7.014404641
2228;F;181.0817646;7/01/2020;6;{'model': 2020, 'device_score': 5, 'os': '.'};Restaurante;Merida;Física;60000;62;Aceptada;False;0;1.810817646
2228;F;406.8128892;24/01/2020;3;{'model': 2020, 'device_score': 4, 'os': 'WEB'};Abarrotes;Merida;Física;60000;62;Aceptada;False;0;4.068128892
2228;F;218.7590654;19/01/2020;21;{'model': 2020, 'device_score': 5, 'os': 'WEB'};N/A;Merida;Física;60000;62;Aceptada;False;0;2.187590654
2228;F;338.4640695;19/01/2020;2;{'model': 2020, 'device_score': 2, 'os': '.'};Super;Merida;Virtual;60000;62;En proceso;False;0;6.769281391
2228;F;432.4489421;30/01/2020;11;{'model': 2020, 'device_score': 5, 'os': '%%'};;Merida;Virtual;60000;62;En proceso;False;43.24489421;7.784080958
2228;F;230.7205047;6/01/2020;11;{'model': 2020, 'device_score': 2, 'os': '%%'};MPago;Merida;Virtual;60000;62;Aceptada;False;23.07205047;4.152969085
2228;F;344.8121769;10/01/2020;7;{'model': 2020, 'device_score': 2, 'os': 'ANDROID'};NA;Merida;Física;60000;62;Aceptada;False;0;3.448121769
2228;F;828.5123883;20/01/2020;18;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};N/A;Merida;Física;60000;62;Aceptada;False;0;8.285123883
2228;F;472.2500394;22/01/2020;12;{'model': 2020, 'device_score': 3, 'os': '.'};N/A;Merida;Física;60000;62;Aceptada;False;47.22500394;4.250250354
2229;M;348.1255333;16/01/2020;11;{'model': 2020, 'device_score': 2, 'os': '%%'};MPago;Guadalajara;Física;61000;61;En proceso;False;34.81255333;3.1331298
2229;M;183.9975758;10/01/2020;7;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};NA;Guadalajara;Física;61000;61;Aceptada;False;18.39975758;1.655978182
2229;M;728.3791643;30/01/2020;18;{'model': 2020, 'device_score': 4, 'os': '%%'};Farmacia;Guadalajara;Física;61000;61;Aceptada;False;72.83791643;6.555412479
2229;M;974.6999032;7/01/2020;13;{'model': 2020, 'device_score': 2, 'os': 'WEB'};N/A;Guadalajara;Física;61000;61;Aceptada;False;97.46999032;8.772299128
2229;M;581.6044228;21/01/2020;12;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};Restaurante;Guadalajara;Virtual;61000;61;Rechazada;False;0;11.63208846
2229;M;605.0829577;13/01/2020;15;{'model': 2020, 'device_score': 4, 'os': 'WEB'};Farmacia;Guadalajara;Física;61000;61;Rechazada;False;0;6.050829577
2230;--;74.14360209;8/01/2020;16;{'model': 2020, 'device_score': 2, 'os': 'WEB'};;Monterrey;Física;28000;52;En proceso;False;0;0.741436021
2230;--;805.3688755;30/01/2020;9;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};NA;Monterrey;Física;28000;52;Aceptada;False;80.53688755;7.248319879
2231;F;581.5341449;11/01/2020;12;{'model': 2020, 'device_score': 3, 'os': '.'};MPago;Monterrey;Virtual;30000;48;Aceptada;False;0;11.6306829
2232;F;912.7798841;20/01/2020;11;{'model': 2020, 'device_score': 2, 'os': '.'};Restaurante;Monterrey;Virtual;45000;43;Rechazada;False;91.27798841;16.43003791
2232;F;818.0908456;10/01/2020;11;{'model': 2020, 'device_score': 5, 'os': '%%'};Farmacia;Monterrey;Física;45000;43;Aceptada;False;0;8.180908456
2232;F;832.6255361;30/01/2020;13;{'model': 2020, 'device_score': 5, 'os': '%%'};Abarrotes;Monterrey;Física;45000;43;Aceptada;False;83.26255361;7.493629825
2232;F;684.3879425;27/01/2020;7;{'model': 2020, 'device_score': 3, 'os': 'WEB'};MPago;Monterrey;Física;45000;43;Aceptada;False;0;6.843879425
2232;F;760.3659364;16/01/2020;3;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};Super;Monterrey;Física;45000;43;En proceso;False;0;7.603659364
2232;F;822.5891003;19/01/2020;9;{'model': 2020, 'device_score': 4, 'os': '%%'};Restaurante;Monterrey;Física;45000;43;En proceso;False;0;8.225891003
2232;F;792.3932961;26/01/2020;10;{'model': 2020, 'device_score': 2, 'os': '%%'};Abarrotes;Monterrey;Virtual;45000;43;En proceso;False;79.23932961;14.26307933
2232;F;452.1278123;12/01/2020;22;{'model': 2020, 'device_score': 4, 'os': '%%'};;Monterrey;Física;45000;43;Aceptada;False;0;4.521278123
2232;F;599.7107733;28/01/2020;22;{'model': 2020, 'device_score': 2, 'os': 'WEB'};Abarrotes;Monterrey;Física;45000;43;Aceptada;False;0;5.997107733
2232;F;514.5588187;8/01/2020;4;{'model': 2020, 'device_score': 4, 'os': '.'};Farmacia;Monterrey;Virtual;45000;43;Aceptada;False;0;10.29117637
2232;F;912.6543518;22/01/2020;20;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};;Monterrey;Física;45000;43;Aceptada;False;91.26543518;8.213889166
2232;F;974.0963238;11/01/2020;6;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};Restaurante;Monterrey;Física;45000;43;Aceptada;False;97.40963238;8.766866914
2232;F;720.7663127;15/01/2020;9;{'model': 2020, 'device_score': 4, 'os': 'WEB'};NA;Monterrey;Física;45000;43;Aceptada;False;0;7.207663127
2232;F;388.002109;28/01/2020;6;{'model': 2020, 'device_score': 2, 'os': '.'};;Monterrey;Física;45000;43;Aceptada;False;38.8002109;3.492018981
2232;F;304.9538442;13/01/2020;1;{'model': 2020, 'device_score': 5, 'os': 'WEB'};Super;Monterrey;Física;45000;43;Aceptada;False;0;3.049538442
2232;F;695.8321796;15/01/2020;1;{'model': 2020, 'device_score': 2, 'os': 'WEB'};Super;Monterrey;Virtual;45000;43;Aceptada;False;69.58321796;12.52497923
2232;F;171.8981112;28/01/2020;16;{'model': 2020, 'device_score': 5, 'os': '.'};Farmacia;Monterrey;Física;45000;43;Aceptada;False;0;1.718981112
2232;F;803.6639955;20/01/2020;7;{'model': 2020, 'device_score': 5, 'os': '.'};Restaurante;Monterrey;Virtual;45000;43;Aceptada;False;160.7327991;12.85862393
2233;M;285.8031283;28/01/2020;6;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};;Merida;Física;93000;36;Aceptada;False;0;2.858031283
2233;M;747.4900108;6/01/2020;15;{'model': 2020, 'device_score': 5, 'os': 'WEB'};MPago;Merida;Física;93000;36;En proceso;False;74.74900108;6.727410097
2233;M;127.625994;13/01/2020;9;{'model': 2020, 'device_score': 3, 'os': '.'};Super;Merida;Física;93000;36;Rechazada;False;0;1.27625994
2233;M;739.1807453;26/01/2020;13;{'model': 2020, 'device_score': 4, 'os': '.'};NA;Merida;Física;93000;36;Aceptada;False;0;7.391807453
2233;M;310.6005607;18/01/2020;14;{'model': 2020, 'device_score': 2, 'os': 'WEB'};N/A;Merida;Física;93000;36;Aceptada;False;62.12011215;2.484804486
2233;M;569.8351133;8/01/2020;22;{'model': 2020, 'device_score': 2, 'os': '.'};Farmacia;Merida;Física;93000;36;Rechazada;False;56.98351133;5.128516019
2233;M;628.4725619;10/01/2020;18;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};N/A;Merida;Física;93000;36;Aceptada;False;0;6.284725619
2233;M;225.8410834;29/01/2020;13;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};MPago;Merida;Física;93000;36;Aceptada;False;0;2.258410834
2233;M;766.5938817;3/01/2020;8;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};;Merida;Virtual;93000;36;Aceptada;False;0;15.33187763
2233;M;480.7969689;10/01/2020;20;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};Farmacia;Merida;Física;93000;36;Aceptada;False;0;4.807969689
2233;M;441.9864793;19/01/2020;12;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};Abarrotes;Merida;Física;93000;36;Aceptada;False;0;4.419864793
2233;M;342.2517192;8/01/2020;20;{'model': 2020, 'device_score': 5, 'os': '.'};N/A;Merida;Virtual;93000;36;En proceso;False;0;6.845034385
2233;M;601.8439327;20/01/2020;6;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};Super;Merida;Física;93000;36;Aceptada;False;60.18439327;5.416595395
2234;M;980.2658039;25/01/2020;9;{'model': 2020, 'device_score': 3, 'os': '.'};Restaurante;NA;Física;66000;51;Aceptada;True;0;9.802658039
2234;M;930.9499129;11/01/2020;3;{'model': 2020, 'device_score': 4, 'os': 'WEB'};NA;NA;Física;66000;51;Aceptada;True;93.09499129;8.378549216
2234;M;848.391261;27/01/2020;19;{'model': 2020, 'device_score': 1, 'os': '.'};N/A;NA;Física;66000;51;Aceptada;True;0;8.48391261
2234;M;508.8120196;30/01/2020;22;{'model': 2020, 'device_score': 4, 'os': '%%'};Super;NA;Física;66000;51;Aceptada;True;0;5.088120196
2234;M;206.8525241;23/01/2020;10;{'model': 2020, 'device_score': 1, 'os': '%%'};MPago;NA;Virtual;66000;51;Aceptada;True;20.68525241;3.723345434
2235;M;574.163598;15/01/2020;9;{'model': 2020, 'device_score': 2, 'os': 'WEB'};Super;Merida;Física;46000;50;Aceptada;False;0;5.74163598
